F60,RA,DEC,F100,RA.1,DEC.1,F90,RA.2,DEC.2,F140,RA.3,DEC.3
2.882901907,68.25353211,41.04809793,13.86879063,68.25353211,41.04809793,9.26140976,68.25353211,41.04809793,30.66473389,68.25353211,41.04809793
2.882901907,68.23364748,41.04793726,13.86879063,68.23364748,41.04793726,9.737603188,68.23364748,41.04793726,29.84193802,68.23364748,41.04793726
2.822411776,68.21376308,41.04777317,13.87914181,68.21376308,41.04777317,9.190678596,68.21376308,41.04777317,30.40284157,68.21376308,41.04777317
2.816638708,68.1938789,41.04760566,13.85708809,68.1938789,41.04760566,8.505018234,68.1938789,41.04760566,29.1462841,68.1938789,41.04760566
2.629531384,70.16256097,41.0326093,12.96365643,70.16256097,41.0326093,7.45219183,70.16256097,41.0326093,31.1499958,70.16256097,41.0326093
2.545967579,70.14268137,41.03277672,12.50039673,70.14268137,41.03277672,8.348855019,70.14268137,41.03277672,32.56674576,70.14268137,41.03277672
2.545967579,70.12280155,41.03294072,12.50039673,70.12280155,41.03294072,8.877900124,70.12280155,41.03294072,31.29003334,70.12280155,41.03294072
2.551996708,70.1029215,41.03310131,12.38128471,70.1029215,41.03310131,8.421969414,70.1029215,41.03310131,30.35084534,70.1029215,41.03310131
2.53082037,70.08304122,41.03325849,12.27431679,70.08304122,41.03325849,8.600771904,70.08304122,41.03325849,28.80394363,70.08304122,41.03325849
2.53082037,70.06316073,41.03341225,12.27431679,70.06316073,41.03341225,8.951099396,70.06316073,41.03341225,29.14372444,70.06316073,41.03341225
2.631342411,70.04328002,41.03356259,12.6881485,70.04328002,41.03356259,9.364021301,70.04328002,41.03356259,30.3115406,70.04328002,41.03356259
2.631342411,70.02339911,41.03370952,12.6881485,70.02339911,41.03370952,7.919718266,70.02339911,41.03370952,31.43778419,70.02339911,41.03370952
2.581879854,70.00351799,41.03385304,12.52332973,70.00351799,41.03385304,8.046573639,70.00351799,41.03385304,31.78746605,70.00351799,41.03385304
2.469212055,69.98363667,41.03399314,11.88052177,69.98363667,41.03399314,9.256428719,69.98363667,41.03399314,31.22724533,69.98363667,41.03399314
2.469212055,69.96375516,41.03412982,11.88052177,69.96375516,41.03412982,8.321596146,69.96375516,41.03412982,31.59799576,69.96375516,41.03412982
2.398439646,69.94387346,41.03426309,11.34500122,69.94387346,41.03426309,8.347036362,69.94387346,41.03426309,31.53198242,69.94387346,41.03426309
2.398439646,69.92399158,41.03439294,11.34500122,69.92399158,41.03439294,7.520836353,69.92399158,41.03439294,30.20621109,69.92399158,41.03439294
2.335575342,69.90410951,41.03451937,10.98254013,69.90410951,41.03451937,7.998599052,69.90410951,41.03451937,30.2974453,69.90410951,41.03451937
2.235054255,69.88422728,41.03464239,10.6787796,69.88422728,41.03464239,7.981950283,69.88422728,41.03464239,28.70493698,69.88422728,41.03464239
2.235054255,69.86434487,41.034762,10.6787796,69.86434487,41.034762,7.195293903,69.86434487,41.034762,30.23687363,69.86434487,41.034762
2.123752594,69.84446229,41.03487818,10.64223385,69.84446229,41.03487818,8.418254852,69.84446229,41.03487818,29.39949226,69.84446229,41.03487818
2.123752594,69.82457956,41.03499096,10.64223385,69.82457956,41.03499096,7.752081871,69.82457956,41.03499096,29.71450424,69.82457956,41.03499096
2.083333254,69.80469667,41.03510031,10.62086964,69.80469667,41.03510031,8.177059174,69.80469667,41.03510031,28.82944489,69.80469667,41.03510031
2.045050144,69.78481363,41.03520625,10.58346176,69.78481363,41.03520625,8.485203743,69.78481363,41.03520625,28.23813629,69.78481363,41.03520625
2.045050144,69.76493044,41.03530877,10.58346176,69.76493044,41.03530877,7.643191814,69.76493044,41.03530877,30.12617874,69.76493044,41.03530877
2.068417549,69.74504711,41.03540787,10.63878441,69.74504711,41.03540787,7.638040066,69.74504711,41.03540787,28.058218,69.74504711,41.03540787
2.068417549,69.72516365,41.03550356,10.63878441,69.72516365,41.03550356,7.457009792,69.72516365,41.03550356,28.39228058,69.72516365,41.03550356
2.059310436,69.70528005,41.03559583,10.96636486,69.70528005,41.03559583,7.829440117,69.70528005,41.03559583,30.61365891,69.70528005,41.03559583
2.121853352,69.68539633,41.03568469,10.82316017,69.68539633,41.03568469,8.364737511,69.68539633,41.03568469,31.71306419,69.68539633,41.03568469
2.121853352,69.66551248,41.03577013,10.82316017,69.66551248,41.03577013,8.376504898,69.66551248,41.03577013,31.44124603,69.66551248,41.03577013
2.187653542,69.64562852,41.03585215,11.31298161,69.64562852,41.03585215,8.783751488,69.64562852,41.03585215,32.10000992,69.64562852,41.03585215
2.187653542,69.62574445,41.03593075,11.31298161,69.62574445,41.03593075,8.522484779,69.62574445,41.03593075,32.6943779,69.62574445,41.03593075
2.29326725,69.60586026,41.03600594,11.65194416,69.60586026,41.03600594,8.852610588,69.60586026,41.03600594,33.81533051,69.60586026,41.03600594
2.32275939,69.58597598,41.03607771,11.89373493,69.58597598,41.03607771,9.042891502,69.58597598,41.03607771,33.62908936,69.58597598,41.03607771
2.32275939,69.56609159,41.03614606,11.89373493,69.56609159,41.03614606,8.873113632,69.56609159,41.03614606,32.64871216,69.56609159,41.03614606
2.346652269,69.54620711,41.03621099,12.18863392,69.54620711,41.03621099,9.13117218,69.54620711,41.03621099,30.67580795,69.54620711,41.03621099
2.346652269,69.52632255,41.03627251,12.18863392,69.52632255,41.03627251,9.307171822,69.52632255,41.03627251,28.14963341,69.52632255,41.03627251
2.408676624,69.5064379,41.03633061,12.4087553,69.5064379,41.03633061,8.531007767,69.5064379,41.03633061,27.87434769,69.5064379,41.03633061
2.482724905,69.48655317,41.03638529,12.48831367,69.48655317,41.03638529,8.36029911,69.48655317,41.03638529,29.35043907,69.48655317,41.03638529
2.482724905,69.46666837,41.03643656,12.48831367,69.46666837,41.03643656,8.572356224,69.46666837,41.03643656,30.34509659,69.46666837,41.03643656
2.435266972,69.44678349,41.03648441,12.36529827,69.44678349,41.03648441,8.723054886,69.44678349,41.03648441,30.00675774,69.44678349,41.03648441
2.435266972,69.42689856,41.03652884,12.36529827,69.42689856,41.03652884,8.342045784,69.42689856,41.03652884,30.27966118,69.42689856,41.03652884
2.45175004,69.40701356,41.03656985,12.23417091,69.40701356,41.03656985,8.608204842,69.40701356,41.03656985,29.80056572,69.40701356,41.03656985
2.466202021,69.38712851,41.03660744,11.89348221,69.38712851,41.03660744,9.343906403,69.38712851,41.03660744,30.77006531,69.38712851,41.03660744
2.466202021,69.3672434,41.03664162,11.89348221,69.3672434,41.03664162,9.06360054,69.3672434,41.03664162,29.69619942,69.3672434,41.03664162
2.441753626,69.34735825,41.03667238,12.04313183,69.34735825,41.03667238,8.752053261,69.34735825,41.03667238,29.87055779,69.34735825,41.03667238
2.441753626,69.32747307,41.03669972,12.04313183,69.32747307,41.03669972,8.568797112,69.32747307,41.03669972,29.14646339,69.32747307,41.03669972
2.383414268,69.30758784,41.03672365,11.8803339,69.30758784,41.03672365,8.551328659,69.30758784,41.03672365,28.54908943,69.30758784,41.03672365
2.39604187,69.28770258,41.03674415,11.91221428,69.28770258,41.03674415,8.533976555,69.28770258,41.03674415,29.32560539,69.28770258,41.03674415
2.39604187,69.2678173,41.03676124,11.91221428,69.2678173,41.03676124,9.454071999,69.2678173,41.03676124,31.08932686,69.2678173,41.03676124
2.519049406,69.247932,41.03677491,12.15139484,69.247932,41.03677491,9.139008522,69.247932,41.03677491,30.85874367,69.247932,41.03677491
2.519049406,69.22804668,41.03678517,12.15139484,69.22804668,41.03678517,8.514503479,69.22804668,41.03678517,29.36424446,69.22804668,41.03678517
2.416905165,69.20816134,41.036792,12.44435787,69.20816134,41.036792,8.986074448,69.20816134,41.036792,28.78903389,69.20816134,41.036792
2.380934,69.188276,41.03679542,12.55785275,69.188276,41.03679542,8.561250687,69.188276,41.03679542,28.65450478,69.188276,41.03679542
2.380934,69.16839066,41.03679542,12.55785275,69.16839066,41.03679542,8.718244553,69.16839066,41.03679542,27.84646225,69.16839066,41.03679542
2.381937742,69.14850532,41.036792,12.68184566,69.14850532,41.036792,8.963507652,69.14850532,41.036792,27.27482986,69.14850532,41.036792
2.381937742,69.12861999,41.03678517,12.68184566,69.12861999,41.03678517,9.241636276,69.12861999,41.03678517,30.07991791,69.12861999,41.03678517
2.420693636,69.10873467,41.03677491,12.75203419,69.10873467,41.03677491,8.649981499,69.10873467,41.03677491,28.94573593,69.10873467,41.03677491
2.400974512,69.08884936,41.03676124,12.81779385,69.08884936,41.03676124,9.018743515,69.08884936,41.03676124,28.61350441,69.08884936,41.03676124
2.400974512,69.06896408,41.03674415,12.81779385,69.06896408,41.03674415,8.920493126,69.06896408,41.03674415,28.17407799,69.06896408,41.03674415
2.432061195,69.04907883,41.03672365,12.47373962,69.04907883,41.03672365,8.689383507,69.04907883,41.03672365,27.01325035,69.04907883,41.03672365
2.432061195,69.0291936,41.03669972,12.47373962,69.0291936,41.03669972,8.587808609,69.0291936,41.03669972,27.79030228,69.0291936,41.03669972
2.43031311,69.00930841,41.03667238,12.06680012,69.00930841,41.03667238,8.3561306,69.00930841,41.03667238,28.41952133,69.00930841,41.03667238
2.408967257,68.98942326,41.03664162,11.5101862,68.98942326,41.03664162,8.758507729,68.98942326,41.03664162,28.61397934,68.98942326,41.03664162
2.408967257,68.96953816,41.03660744,11.5101862,68.96953816,41.03660744,8.910857201,68.96953816,41.03660744,26.0860672,68.96953816,41.03660744
2.263392687,68.94965311,41.03656985,11.17388058,68.94965311,41.03656985,8.266580582,68.94965311,41.03656985,25.23577881,68.94965311,41.03656985
2.263392687,68.92976811,41.03652884,11.17388058,68.92976811,41.03652884,8.490859985,68.92976811,41.03652884,26.27147102,68.92976811,41.03652884
2.136195421,68.90988317,41.03648441,10.99999619,68.90988317,41.03648441,8.082496643,68.90988317,41.03648441,26.48434258,68.90988317,41.03648441
2.236104727,68.8899983,41.03643656,11.14809227,68.8899983,41.03643656,8.542155266,68.8899983,41.03643656,27.15098572,68.8899983,41.03643656
2.236104727,68.8701135,41.03638529,11.14809227,68.8701135,41.03638529,8.409339905,68.8701135,41.03638529,26.71617508,68.8701135,41.03638529
2.280265808,68.85022877,41.03633061,11.65812302,68.85022877,41.03633061,8.909005165,68.85022877,41.03633061,28.85834122,68.85022877,41.03633061
2.280265808,68.83034412,41.03627251,11.65812302,68.83034412,41.03627251,8.990149498,68.83034412,41.03627251,27.82439232,68.83034412,41.03627251
2.330640554,68.81045955,41.03621099,11.99225616,68.81045955,41.03621099,9.292869568,68.81045955,41.03621099,27.5110321,68.81045955,41.03621099
2.348186016,68.79057507,41.03614606,11.8698101,68.79057507,41.03614606,9.706832886,68.79057507,41.03614606,27.23659897,68.79057507,41.03614606
2.348186016,68.77069069,41.03607771,11.8698101,68.77069069,41.03607771,8.387159348,68.77069069,41.03607771,24.7957058,68.77069069,41.03607771
2.37424016,68.7508064,41.03600594,12.28163242,68.7508064,41.03600594,8.544764519,68.7508064,41.03600594,23.32990265,68.7508064,41.03600594
2.37424016,68.73092222,41.03593075,12.28163242,68.73092222,41.03593075,8.129021645,68.73092222,41.03593075,25.07098389,68.73092222,41.03593075
2.42155838,68.71103815,41.03585215,12.30958939,68.71103815,41.03585215,8.334811211,68.71103815,41.03585215,27.45189285,68.71103815,41.03585215
2.501075268,68.69115418,41.03577013,12.4853096,68.69115418,41.03577013,8.502933502,68.69115418,41.03577013,26.05195618,68.69115418,41.03577013
2.501075268,68.67127034,41.03568469,12.4853096,68.67127034,41.03568469,8.653646469,68.67127034,41.03568469,27.65252876,68.67127034,41.03568469
2.544488192,68.65138661,41.03559583,12.62968254,68.65138661,41.03559583,9.490614891,68.65138661,41.03559583,28.90401649,68.65138661,41.03559583
2.544488192,68.63150302,41.03550356,12.62968254,68.63150302,41.03550356,9.941286087,68.63150302,41.03550356,29.6944046,68.63150302,41.03550356
2.557171822,68.61161955,41.03540787,12.8395586,68.61161955,41.03540787,9.90895462,68.61161955,41.03540787,29.84677696,68.61161955,41.03540787
2.598378181,68.59173623,41.03530877,12.90221596,68.59173623,41.03530877,9.117115974,68.59173623,41.03530877,30.3351059,68.59173623,41.03530877
2.598378181,68.57185304,41.03520625,12.90221596,68.57185304,41.03520625,9.536623001,68.57185304,41.03520625,29.5874157,68.57185304,41.03520625
2.612459898,68.55197,41.03510031,13.15977192,68.55197,41.03510031,9.244179726,68.55197,41.03510031,28.13722801,68.55197,41.03510031
2.630435944,68.53208711,41.03499096,13.54614449,68.53208711,41.03499096,9.578909874,68.53208711,41.03499096,32.53921509,68.53208711,41.03499096
2.651551723,68.51220437,41.03487818,13.88472939,68.51220437,41.03487818,10.54201412,68.51220437,41.03487818,29.62003899,68.51220437,41.03487818
2.656635523,68.4923218,41.034762,14.02895832,68.4923218,41.034762,9.128036499,68.4923218,41.034762,28.70309639,68.4923218,41.034762
2.656635523,68.47243939,41.03464239,14.02895832,68.47243939,41.03464239,9.335020065,68.47243939,41.03464239,29.56447601,68.47243939,41.03464239
2.679327011,68.45255715,41.03451937,14.10840034,68.45255715,41.03451937,10.11744595,68.45255715,41.03451937,29.25308228,68.45255715,41.03451937
2.679327011,68.43267509,41.03439294,14.10840034,68.43267509,41.03439294,10.16166496,68.43267509,41.03439294,31.6638279,68.43267509,41.03439294
2.767149687,68.4127932,41.03426309,14.18493366,68.4127932,41.03426309,10.54304409,68.4127932,41.03426309,33.89596939,68.4127932,41.03426309
2.789170742,68.39291151,41.03412982,14.15488911,68.39291151,41.03412982,10.34725952,68.39291151,41.03412982,33.94946671,68.39291151,41.03412982
2.789170742,68.37302999,41.03399314,14.15488911,68.37302999,41.03399314,10.30977726,68.37302999,41.03399314,32.48113251,68.37302999,41.03399314
2.83150506,68.35314868,41.03385304,13.94162273,68.35314868,41.03385304,9.83717823,68.35314868,41.03385304,31.42491341,68.35314868,41.03385304
2.83150506,68.33326756,41.03370952,13.94162273,68.33326756,41.03370952,10.12730026,68.33326756,41.03370952,32.46603012,68.33326756,41.03370952
2.809861422,68.31338665,41.03356259,13.84449291,68.31338665,41.03356259,9.43446064,68.31338665,41.03356259,29.69237518,68.31338665,41.03356259
2.813524008,68.29350594,41.03341225,13.79510498,68.29350594,41.03341225,9.838684082,68.29350594,41.03341225,29.74804115,68.29350594,41.03341225
2.813524008,68.27362545,41.03325849,13.79510498,68.27362545,41.03325849,9.159464836,68.27362545,41.03325849,29.22318649,68.27362545,41.03325849
2.81970787,68.25374517,41.03310131,13.74603748,68.25374517,41.03310131,10.04606152,68.25374517,41.03310131,30.8787899,68.25374517,41.03310131
2.81970787,68.23386512,41.03294072,13.74603748,68.23386512,41.03294072,10.23460865,68.23386512,41.03294072,30.52090836,68.23386512,41.03294072
2.806342125,68.21398529,41.03277672,13.90224743,68.21398529,41.03277672,9.329299927,68.21398529,41.03277672,29.40127754,68.21398529,41.03277672
2.871865273,68.1941057,41.0326093,13.9794836,68.1941057,41.0326093,8.825796127,68.1941057,41.0326093,28.24135017,68.1941057,41.0326093
2.597055912,70.16233428,41.01761302,13.06963539,70.16233428,41.01761302,9.35806942,70.16233428,41.01761302,31.59500885,70.16233428,41.01761302
2.560289383,70.14245926,41.01778035,12.77876282,70.14245926,41.01778035,8.893110275,70.14245926,41.01778035,30.36908531,70.14245926,41.01778035
2.560289383,70.12258401,41.01794427,12.77876282,70.12258401,41.01794427,8.282998085,70.12258401,41.01794427,30.27356911,70.12258401,41.01794427
2.581029654,70.10270854,41.01810477,12.71201992,70.10270854,41.01810477,8.548871994,70.10270854,41.01810477,29.1575737,70.10270854,41.01810477
2.581029654,70.08283284,41.01826186,12.71201992,70.08283284,41.01826186,8.889323235,70.08283284,41.01826186,28.6227951,70.08283284,41.01826186
2.58333993,70.06295692,41.01841554,12.77253151,70.06295692,41.01841554,9.22284317,70.06295692,41.01841554,29.2620697,70.06295692,41.01841554
2.631342411,70.04308079,41.0185658,12.6881485,70.04308079,41.0185658,8.690122604,70.04308079,41.0185658,31.90592766,70.04308079,41.0185658
2.631342411,70.02320446,41.01871265,12.6881485,70.02320446,41.01871265,8.382871628,70.02320446,41.01871265,31.4216404,70.02320446,41.01871265
2.581879854,70.00332792,41.01885609,12.52332973,70.00332792,41.01885609,7.919271469,70.00332792,41.01885609,31.85858917,70.00332792,41.01885609
2.581879854,69.98345118,41.01899612,12.52332973,69.98345118,41.01899612,8.619434357,69.98345118,41.01899612,32.58160019,69.98345118,41.01899612
2.469212055,69.96357425,41.01913273,11.88052177,69.96357425,41.01913273,8.512434959,69.96357425,41.01913273,31.32695198,69.96357425,41.01913273
2.398439646,69.94369713,41.01926592,11.34500122,69.94369713,41.01926592,8.299918175,69.94369713,41.01926592,31.60725212,69.94369713,41.01926592
2.398439646,69.92381982,41.01939571,11.34500122,69.92381982,41.01939571,7.874712944,69.92381982,41.01939571,31.33089066,69.92381982,41.01939571
2.335575342,69.90394234,41.01952207,10.98254013,69.90394234,41.01952207,8.091059685,69.90394234,41.01952207,30.001297,69.90394234,41.01952207
2.335575342,69.88406468,41.01964503,10.98254013,69.88406468,41.01964503,8.515205383,69.88406468,41.01964503,30.37902832,69.88406468,41.01964503
2.235054255,69.86418685,41.01976457,10.6787796,69.86418685,41.01976457,8.281284332,69.86418685,41.01976457,32.3742485,69.86418685,41.01976457
2.123752594,69.84430885,41.01988069,10.64223385,69.84430885,41.01988069,8.177197456,69.84430885,41.01988069,31.02058411,69.84430885,41.01988069
2.123752594,69.8244307,41.0199934,10.64223385,69.8244307,41.0199934,7.98118639,69.8244307,41.0199934,30.66336441,69.8244307,41.0199934
2.083333254,69.80455239,41.0201027,10.62086964,69.80455239,41.0201027,7.083538055,69.80455239,41.0201027,27.71363449,69.80455239,41.0201027
2.045050144,69.78467392,41.02020858,10.58346176,69.78467392,41.02020858,8.967396736,69.78467392,41.02020858,28.61608124,69.78467392,41.02020858
2.045050144,69.76479532,41.02031105,10.58346176,69.76479532,41.02031105,7.742639542,69.76479532,41.02031105,29.19798088,69.76479532,41.02031105
2.157220602,69.74491657,41.0204101,10.91685581,69.74491657,41.0204101,7.921586514,69.74491657,41.0204101,27.6268425,69.74491657,41.0204101
2.157220602,69.72503768,41.02050574,10.91685581,69.72503768,41.02050574,8.130494118,69.72503768,41.02050574,28.41959763,69.72503768,41.02050574
2.141037226,69.70515867,41.02059796,11.30041504,69.70515867,41.02059796,7.719621658,69.70515867,41.02059796,29.37553024,69.70515867,41.02059796
2.229119539,69.68527952,41.02068677,11.18582153,69.68527952,41.02068677,9.200565338,69.68527952,41.02068677,32.78492737,69.68527952,41.02068677
2.229119539,69.66540026,41.02077216,11.18582153,69.66540026,41.02077216,8.56608963,69.66540026,41.02077216,32.22807693,69.66540026,41.02077216
2.261401176,69.64552088,41.02085414,11.32624912,69.64552088,41.02085414,8.687657356,69.64552088,41.02085414,31.21412849,69.64552088,41.02085414
2.261401176,69.62564138,41.0209327,11.32624912,69.62564138,41.0209327,8.168437958,69.62564138,41.0209327,33.18182755,69.62564138,41.0209327
2.229584455,69.60576178,41.02100784,11.67757511,69.60576178,41.02100784,8.539652824,69.60576178,41.02100784,32.98023605,69.60576178,41.02100784
2.312411547,69.58588207,41.02107957,11.93310547,69.58588207,41.02107957,9.246135712,69.58588207,41.02107957,33.17464066,69.58588207,41.02107957
2.312411547,69.56600227,41.02114789,11.93310547,69.56600227,41.02114789,8.890515327,69.56600227,41.02114789,33.18134689,69.56600227,41.02114789
2.320094824,69.54612237,41.02121279,12.12334728,69.54612237,41.02121279,8.858377457,69.54612237,41.02121279,32.22553635,69.54612237,41.02121279
2.320094824,69.52624238,41.02127427,12.12334728,69.52624238,41.02127427,8.895998955,69.52624238,41.02127427,30.25243378,69.52624238,41.02127427
2.354510784,69.50636231,41.02133234,12.24127769,69.50636231,41.02133234,8.286874771,69.50636231,41.02133234,28.01104546,69.50636231,41.02133234
2.426746368,69.48648217,41.021387,12.43209934,69.48648217,41.021387,8.535161018,69.48648217,41.021387,28.97881126,69.48648217,41.021387
2.426746368,69.46660194,41.02143824,12.43209934,69.46660194,41.02143824,8.370936394,69.46660194,41.02143824,29.93487549,69.46660194,41.02143824
2.411046743,69.44672165,41.02148606,12.3097496,69.44672165,41.02148606,8.674528122,69.44672165,41.02148606,30.26667976,69.44672165,41.02148606
2.411046743,69.42684129,41.02153046,12.3097496,69.42684129,41.02153046,8.273223877,69.42684129,41.02153046,29.92328072,69.42684129,41.02153046
2.419487953,69.40696088,41.02157145,12.13984776,69.40696088,41.02157145,8.668394089,69.40696088,41.02157145,28.90144539,69.40696088,41.02157145
2.431582212,69.38708041,41.02160903,11.81535625,69.38708041,41.02160903,8.945757866,69.38708041,41.02160903,30.5795784,69.38708041,41.02160903
2.431582212,69.36719988,41.02164319,11.81535625,69.36719988,41.02164319,9.262840271,69.36719988,41.02164319,28.52680969,69.36719988,41.02164319
2.388288975,69.34731932,41.02167393,11.87803173,69.34731932,41.02167393,8.204591751,69.34731932,41.02167393,29.26101494,69.34731932,41.02167393
2.388288975,69.32743871,41.02170126,11.87803173,69.32743871,41.02170126,8.754099846,69.32743871,41.02170126,28.72474861,69.32743871,41.02170126
2.364246845,69.30755806,41.02172517,11.88648129,69.30755806,41.02172517,8.885979652,69.30755806,41.02172517,27.86346054,69.30755806,41.02172517
2.39604187,69.28767739,41.02174567,11.91221428,69.28767739,41.02174567,9.079222679,69.28767739,41.02174567,28.83023453,69.28767739,41.02174567
2.39604187,69.26779669,41.02176275,11.91221428,69.26779669,41.02176275,9.557817459,69.26779669,41.02176275,30.51508522,69.26779669,41.02176275
2.519049406,69.24791596,41.02177641,12.15139484,69.24791596,41.02177641,9.002773285,69.24791596,41.02177641,29.54853058,69.24791596,41.02177641
2.519049406,69.22803522,41.02178666,12.15139484,69.22803522,41.02178666,9.412446976,69.22803522,41.02178666,29.79125023,69.22803522,41.02178666
2.416905165,69.20815447,41.02179349,12.44435787,69.20815447,41.02179349,9.239264488,69.20815447,41.02179349,29.97567368,69.20815447,41.02179349
2.380934,69.18827371,41.02179691,12.55785275,69.18827371,41.02179691,9.56105423,69.18827371,41.02179691,30.06684113,69.18827371,41.02179691
2.380934,69.16839295,41.02179691,12.55785275,69.16839295,41.02179691,9.508687019,69.16839295,41.02179691,29.71452522,69.16839295,41.02179691
2.381937742,69.14851219,41.02179349,12.68184566,69.14851219,41.02179349,8.982316017,69.14851219,41.02179349,31.31477547,69.14851219,41.02179349
2.381937742,69.12863144,41.02178666,12.68184566,69.12863144,41.02178666,9.127091408,69.12863144,41.02178666,33.1558342,69.12863144,41.02178666
2.420693636,69.1087507,41.02177641,12.75203419,69.1087507,41.02177641,9.239753723,69.1087507,41.02177641,28.48698425,69.1087507,41.02177641
2.400974512,69.08886998,41.02176275,12.81779385,69.08886998,41.02176275,8.614344597,69.08886998,41.02176275,29.216465,69.08886998,41.02176275
2.400974512,69.06898928,41.02174567,12.81779385,69.06898928,41.02174567,8.500595093,69.06898928,41.02174567,28.93364334,69.06898928,41.02174567
2.432061195,69.0491086,41.02172517,12.47373962,69.0491086,41.02172517,9.931121826,69.0491086,41.02172517,28.6744194,69.0491086,41.02172517
2.432061195,69.02922796,41.02170126,12.47373962,69.02922796,41.02170126,9.016644478,69.02922796,41.02170126,29.68134117,69.02922796,41.02170126
2.43031311,69.00934735,41.02167393,12.06680012,69.00934735,41.02167393,9.31004715,69.00934735,41.02167393,27.75840759,69.00934735,41.02167393
2.329671621,68.98946678,41.02164319,11.43966198,68.98946678,41.02164319,8.531318665,68.98946678,41.02164319,27.6164856,68.98946678,41.02164319
2.329671621,68.96958626,41.02160903,11.43966198,68.96958626,41.02160903,8.082597733,68.96958626,41.02160903,25.49075127,68.96958626,41.02160903
2.250476122,68.94970579,41.02157145,11.29798794,68.94970579,41.02157145,8.787744522,68.94970579,41.02157145,26.01117897,68.94970579,41.02157145
2.250476122,68.92982537,41.02153046,11.29798794,68.92982537,41.02153046,8.913376808,68.92982537,41.02153046,27.79530525,68.92982537,41.02153046
2.158810616,68.90994502,41.02148606,11.21529961,68.90994502,41.02148606,9.261613846,68.90994502,41.02148606,27.50447655,68.90994502,41.02148606
2.223567009,68.89006472,41.02143824,11.43175125,68.89006472,41.02143824,8.478900909,68.89006472,41.02143824,26.68282127,68.89006472,41.02143824
2.223567009,68.8701845,41.021387,11.43175125,68.8701845,41.021387,8.41423893,68.8701845,41.021387,25.76111031,68.8701845,41.021387
2.288127661,68.85030435,41.02133234,11.65460682,68.85030435,41.02133234,8.276135445,68.85030435,41.02133234,27.63726997,68.85030435,41.02133234
2.288127661,68.83042428,41.02127427,11.65460682,68.83042428,41.02127427,8.510362625,68.83042428,41.02127427,26.83836555,68.83042428,41.02127427
2.313582659,68.8105443,41.02121279,12.05158901,68.8105443,41.02121279,9.303137779,68.8105443,41.02121279,28.62158966,68.8105443,41.02121279
2.359446526,68.7906644,41.02114789,11.96997643,68.7906644,41.02114789,9.290307999,68.7906644,41.02114789,27.72864914,68.7906644,41.02114789
2.359446526,68.7707846,41.02107957,11.96997643,68.7707846,41.02107957,8.792348862,68.7707846,41.02107957,24.79167175,68.7707846,41.02107957
2.430725336,68.75090489,41.02100784,12.31582642,68.75090489,41.02100784,8.823747635,68.75090489,41.02100784,28.12571716,68.75090489,41.02100784
2.430725336,68.73102529,41.0209327,12.31582642,68.73102529,41.0209327,9.418839455,68.73102529,41.0209327,27.98033333,68.73102529,41.0209327
2.45367837,68.71114579,41.02085414,12.7631731,68.71114579,41.02085414,9.07410717,68.71114579,41.02085414,28.95345688,68.71114579,41.02085414
2.565523386,68.69126641,41.02077216,12.90309811,68.69126641,41.02077216,9.312708855,68.69126641,41.02077216,27.35365295,68.69126641,41.02077216
2.565523386,68.67138714,41.02068677,12.90309811,68.67138714,41.02068677,9.491662025,68.67138714,41.02068677,28.60626793,68.67138714,41.02068677
2.644861221,68.651508,41.02059796,13.09164047,68.651508,41.02059796,9.341276169,68.651508,41.02059796,28.78946686,68.651508,41.02059796
2.644861221,68.63162898,41.02050574,13.09164047,68.63162898,41.02050574,9.920359612,68.63162898,41.02050574,29.48890686,68.63162898,41.02050574
2.657267809,68.6117501,41.0204101,13.16613483,68.6117501,41.0204101,9.556887627,68.6117501,41.0204101,32.13893509,68.6117501,41.0204101
2.650295973,68.59187135,41.02031105,13.39080906,68.59187135,41.02031105,9.341749191,68.59187135,41.02031105,30.33496284,68.59187135,41.02031105
2.650295973,68.57199274,41.02020858,13.39080906,68.57199274,41.02020858,9.732210159,68.57199274,41.02020858,30.83337593,68.57199274,41.02020858
2.630435944,68.55211428,41.0201027,13.54614449,68.55211428,41.0201027,9.408846855,68.55211428,41.0201027,30.4929142,68.55211428,41.0201027
2.630435944,68.53223597,41.0199934,13.54614449,68.53223597,41.0199934,9.764295578,68.53223597,41.0199934,31.16244507,68.53223597,41.0199934
2.651551723,68.51235782,41.01988069,13.88472939,68.51235782,41.01988069,9.595705032,68.51235782,41.01988069,28.59942627,68.51235782,41.01988069
2.656635523,68.49247982,41.01976457,14.02895832,68.49247982,41.01976457,9.60296917,68.49247982,41.01976457,31.20260239,68.49247982,41.01976457
2.656635523,68.47260199,41.01964503,14.02895832,68.47260199,41.01964503,9.147912979,68.47260199,41.01964503,30.32102966,68.47260199,41.01964503
2.679327011,68.45272433,41.01952207,14.10840034,68.45272433,41.01952207,9.543754578,68.45272433,41.01952207,32.87981796,68.45272433,41.01952207
2.679327011,68.43284685,41.01939571,14.10840034,68.43284685,41.01939571,9.503882408,68.43284685,41.01939571,30.389328,68.43284685,41.01939571
2.767149687,68.41296954,41.01926592,14.18493366,68.41296954,41.01926592,9.62210083,68.41296954,41.01926592,32.3812294,68.41296954,41.01926592
2.789170742,68.39309242,41.01913273,14.15488911,68.39309242,41.01913273,10.36821938,68.39309242,41.01913273,32.26414871,68.39309242,41.01913273
